mtWmPoiId,sold,star,deliverTime,minDeliverFee,minFee,brand,overtimePaymentSupported,isNewShopPromotion,extraService,name
2141658,145,40,48,6,0,false,false,0,false,抚顺麻辣拌
595888,15,0,50,19,89,false,false,0,false,泽宇美食快餐
781614,15,38,49,6,20,false,false,0,true,一半一伴咖啡馆
1474292,0,0,50,0,0,false,false,0,false,爱的味道（清河店）
2198886,0,0,40,12,30,false,false,0,false,鲜花水果超市
1804969,2,0,50,28,188,false,false,0,false,小亮挪威三文鱼
2223081,0,0,61,5,0,false,false,0,false,爱尚麻辣烫（知春路店）
1447945,65,45,30,2,0,false,false,0,false,鑫湘缘大碗饭
634330,291,44,57,18,60,false,false,0,false,烧烤家宴
113771,24,39,60,20,0,true,false,0,false,淘虾记
2114448,347,46,38,4,0,false,false,0,false,麻辣传（辣炒）
2320317,0,0,55,6,20,false,false,0,true,玲子家韩国用品生活超市
2179459,418,46,36,4,0,false,false,0,false,不二猪手饭
703313,258,39,51,15,80,false,false,0,false,烧烤诱惑
809153,354,45,68,25,60,false,false,0,false,BBQ烧烤吧
2046258,0,0,55,3,15,false,false,0,false,micat薄荷猫美式冻酸奶（食宝街店）
1834194,0,0,40,55,0,false,false,0,false,华联生活超市
959170,9,0,50,50,300,false,false,0,false,龙虾趴
2011884,1,0,55,3,0,false,false,0,false,书和咖啡
1514371,0,0,62,0,0,true,false,0,false,花之恋鲜花（总部店）
71213,0,0,50,20,100,true,false,0,false,云膳麻辣（小龙虾外卖）
1774399,117,44,66,15,60,false,false,0,false,烧烤夜宵
1640036,20,0,50,45,150,false,false,0,false,麻辣香锅-烤鱼
2227173,13,0,50,25,0,false,false,0,false,现磨五谷养生坊
1326918,1,0,60,0,89,false,false,0,false,uegarden你的花园
773748,153,43,30,4,0,false,false,0,false,大拇指面馆
1968298,295,45,36,6,20,false,false,0,true,巴蜀二荆条（五道口店）
1686725,2,0,50,10,120,false,false,0,false,拉卡热狗（汉堡）
1655510,0,0,50,6,25,false,false,0,false,营养排骨饭（盖饭）
1866603,0,0,50,46,80,false,false,0,false,嘉食和（全球精选美食商城）
2046514,0,0,33,3,0,false,false,0,false,食益.快餐
2191808,49,37,50,30,0,true,false,0,false,淘虾记（小龙虾·烧烤·海鲜）
2263456,4,0,50,20,128,true,false,0,false,蜀留香小龙虾海鲜（西城区店）
1174104,0,0,50,0,0,false,false,0,false,滒润蛋糕店
1663831,0,0,50,5,0,false,false,0,false,Funxin
1858303,0,0,40,0,20,false,false,0,false,粮便利
2405913,1,0,43,3,0,false,false,1,false,美食超市
1729980,1,0,50,25,200,false,false,0,false,火锅来了
2263325,44,32,51,5,0,false,false,0,false,喵喵烤肉饭
989690,24,0,40,45,158,false,false,0,false,液店（进口酒水超市）
2354600,66,48,50,15,50,false,false,1,false,烧烤乐园
2333244,1,0,50,35,100,false,false,0,false,品类汇精品鲜活海鲜（京深店）
2298804,116,47,50,15,0,false,false,0,false,黄记望京小腰
2228420,26,42,50,58,0,false,false,0,false,金牌烧烤店
1466103,0,0,55,4,20,false,false,0,false,骨骨·汤
1527243,1,0,30,3,15,false,false,0,false,YO!yorgurt奶茶冻酸奶
2164394,0,0,50,36,69,false,false,0,false,烽火堂
2298391,1,0,33,3,0,false,false,0,false,麻辣烫
1817206,101,44,30,7,20,false,false,0,true,猪八斤
495942,79,45,50,40,298,false,false,0,false,十足目龙虾馆 总店
1639665,3,0,50,0,0,false,false,0,false,御喜玛蛋糕店
1683305,0,0,50,5,20,false,false,0,false,优意客披萨
1639559,0,0,50,3,15,false,false,0,false,金玉缘过桥米线
920341,0,0,50,15,48,false,false,0,false,杨子鲜果（西直门店）
2199215,139,46,39,4,0,false,false,0,false,美食君脆皮烤肉饭
209436,3,0,50,17,100,true,false,0,false,电果网（北京总店次日达）
2254655,417,43,50,50,0,false,false,0,false,红螺坊（麻辣小龙虾海鲜）
928172,0,0,60,0,0,true,false,0,false,勿忘我鲜花（晴色花坊）
75691,155,47,30,7,20,true,false,0,true,汉拿山石锅拌饭（新中关店）
928171,0,0,66,0,0,true,false,0,false,勿忘我鲜花（海澜花纺）
1932056,398,46,50,30,128,false,false,0,false,望京小腰
1760883,0,0,35,4,0,false,false,0,false,排骨汤·排骨米饭
1594273,0,0,61,4,0,true,false,0,false,虾饭先生∙龙虾饭（五道口店）
809584,0,0,55,7,20,false,false,0,true,碳花烤翅
1011468,0,0,55,5,20,false,false,0,true,75℃湘
1526994,0,0,30,3,20,false,false,0,false,美食美客
2371362,107,43,55,20,200,false,false,1,false,川味小海鲜（夜宵）
1582184,0,0,55,6,30,false,false,0,true,美都波（韩式烤肉）
805648,0,0,30,3,20,false,false,0,false,点餐食���川湘
1901525,761,45,57,15,80,false,false,0,false,烧烤诱惑
1264418,9,0,30,3,15,false,false,0,false,小粉熊咖啡（中关村店）
487841,0,0,84,6,20,false,false,0,true,博乔咖啡
1926520,23,49,35,3,20,false,false,0,false,伊兰桂坊中华兰州牛肉拉面（清真）
2083574,74,49,30,6,20,true,false,0,false,大东北黄焖鸡米饭（双榆树店）
905097,8,48,30,4,20,false,false,0,true,热咖啡（北大店）
1559069,0,0,50,40,98,false,false,0,false,大嘴龙虾
609982,0,0,30,5,20,true,false,0,true,吉祥馄饨
795378,199,48,50,12,40,false,false,0,false,醇香烤地瓜VS迁西糖炒栗子
667252,12,0,40,0,0,false,false,0,false,蓝色经典名酒茗茶超市
782384,0,0,50,19,128,false,false,0,false,辣啊尧
1751000,3,0,50,9,0,false,false,0,false,滋滋烤锅
2075892,0,0,50,65,20,false,false,0,false,品一鲜果园批发（八里桥店）
1676035,15,0,50,55,50,false,false,0,false,优味粥坊砂锅粥
2087806,49,37,33,2,0,false,false,0,false,小食代
2296954,91,45,55,16,38,false,false,0,false,多味烧烤串吧（厂洼店）
1605189,0,0,59,7,20,false,false,0,true,赵香兰
2130901,1,0,39,3,0,false,false,0,false,爱鲜果（中关村店）
2121644,17,0,40,0,58,false,false,0,false,北京光玉琨宏食品商贸中心
2152436,37,28,55,24,59,false,false,0,false,哈哈镜超市
457531,0,0,55,7,20,true,false,0,true,周黑鸭(北京家乐福中关村店)
1957561,0,0,60,0,0,false,false,0,false,四季百盛花房
2148087,0,0,40,18,88,false,false,0,false,鸿福新宇生活超市(西四店)
604201,1,0,50,20,0,true,false,0,false,淘虾记（中关村店）待删除门店
2360085,77,47,50,28,128,false,false,1,false,花果山农水果超市
2336382,187,38,38,3,0,false,false,0,false,纯湘味道（中关村店）
604195,3,0,50,20,0,true,false,0,false,淘虾记（北辰店）
2221780,0,0,50,55,138,false,false,0,false,鮨之屋精致寿司
652666,2,0,60,10,0,false,false,0,false,元素鲜花蛋糕
652666,2,0,60,10,0,false,false,0,false,元素鲜花蛋糕
2117400,110,39,36,5,20,true,false,0,false,渔人杰（保福寺店）
2107800,16,0,55,5,15,false,false,0,false,天玖川菜
1943941,0,0,50,15,15,false,false,0,false,Masternest
106702,2,0,50,0,10,true,false,0,false,窝夫小子
1124465,1,0,50,0,0,true,false,0,false,那茉蛋糕－北京店
943026,4,0,40,36,0,false,false,0,false,金色内蒙古
499485,0,0,50,20,300,false,false,0,false,懒圣火锅●宵夜
1315268,0,0,47,6,20,true,false,0,true,国安好饭(苏州街店)
1605951,2,0,45,5,0,false,false,0,false,肉夹馍烤肉拌饭
2356012,0,0,50,20,0,false,false,0,false,T6火锅（回龙观店）
1406211,10,0,50,20,128,true,false,0,false,蜀留香小龙虾海鲜(管庄店)
1406210,8,0,50,20,128,true,false,0,false,蜀留香小龙虾海鲜(朝阳店)
1406209,54,39,86,20,128,true,false,0,false,蜀留香小龙虾海鲜(西城区店)
1406213,12,0,50,20,128,true,false,0,false,蜀留香小龙虾海鲜((丰台店)
1406212,27,0,50,20,128,true,false,0,false,蜀留香小龙虾海鲜(槐房西路店)
2425426,17,0,50,10,128,false,false,1,false,都市烧烤（西三旗店）
622480,0,0,50,3,20,false,false,0,false,爱丁堡
981122,12,0,32,3,0,false,false,0,false,D2咖啡
204279,471,48,30,8,30,true,false,0,true,绝味鸭脖（人民大学店）
1957264,6,0,30,3,20,false,false,0,false,栗圣源精品油���干果店
1340617,0,0,55,6,25,true,false,0,true,管氏翅吧（中关村店）
1315357,0,0,55,5,20,true,false,0,true,国安好饭(五道口店)
873843,4,0,60,50,0,false,false,0,false,快客鲜花
2277663,0,0,55,3,0,false,false,1,false,慢半拍咖啡
977195,3,0,36,5,20,true,false,0,true,好伦哥（中关村店）
2376736,125,49,53,18,0,false,false,1,false,龙大虾·小龙虾·牛蛙（望京店）
2305040,9,0,50,65,300,false,false,0,false,好记龙虾
1961561,15,50,50,0,0,false,false,0,false,蜜芽春天蛋糕
748138,23,50,50,18,150,false,false,0,false,匹考克甜品
938969,0,0,60,0,90,true,false,0,false,花礼网（北京店）
843311,260,43,38,3,15,false,false,0,false,百拿滋（三明治）
2389826,5,50,60,0,0,false,false,1,false,心语花苑花店
878257,91,50,70,9,74,false,false,0,false,榴莲与芝士
2246856,57,40,43,3,0,false,false,0,false,面面俱到（中关村店）
1248565,5,0,55,6,50,false,false,0,true,啤器啤酒超市
2204033,492,42,40,5,0,false,false,0,false,小俩口凉皮（中关村店）
649167,15,0,30,4,20,false,false,0,false,正宗河间府驴肉火烧
622953,616,48,50,19,128,true,false,0,false,烧烤盛宴
1818842,0,0,50,8,98,false,false,0,false,水果忍者
429944,0,0,50,7,78,false,false,0,false,猫蒲夜宴（朝阳店）
1899763,0,0,50,60,500,false,false,0,false,鲜果奇缘
1882136,0,0,40,6,80,false,false,0,false,洋品惠进口食品折扣店
2240506,0,0,55,4,30,false,false,1,false,车学长遇见铁板鸡（五道口店）
2018236,0,0,50,3,0,false,false,0,false,蜂脑咖啡Bee&Brain（中关村店）
2281763,869,45,50,15,0,false,false,0,false,悠悠烧烤串���虾
212495,1133,47,35,7,27,true,false,0,true,鲜芋仙（五道口店）
1311447,0,0,33,5,15,false,false,0,false,鲜果时光
2363538,0,0,55,3,15,false,false,1,false,小珠私厨
1556013,0,0,50,0,0,false,false,0,false,阳澄湖大闸蟹（马家堡）
2378887,0,0,55,3,20,false,false,1,false,东坡醉月家常菜（鼎好店）
607466,2,0,41,3,20,false,false,0,false,回味拉面馆（清真）
1942095,338,42,63,28,128,false,false,0,false,蚝鲜生烧烤海鲜夜宵
2353231,0,0,55,3,29,false,false,0,false,西苑便民菜站
1061243,1,0,60,0,0,false,false,0,false,鲜花绿植鱼
1642910,0,0,80,6,20,false,false,0,true,康二姐串串香（中关村店）
78463,526,45,64,19,128,true,false,0,false,烧烤盛宴
521104,0,0,50,15,88,true,false,0,false,农夫果院水果超市（一分店）
2078430,4,0,60,0,0,false,false,0,false,欣玉花坊
1756064,12,0,30,4,0,false,false,0,false,潜渊(紫菜包饭)
1682215,47,39,67,45,0,false,false,0,false,簋街龙虾庄(总店)
776663,331,43,70,58,20,false,false,0,false,老北京锅贴
516803,0,0,50,35,30,false,false,0,false,疆爱
1395781,3,0,50,25,200,false,false,0,false,阳澄湖大闸蟹（光彩京深店）
2365573,1,0,50,6,20,false,false,0,false,赛百味（财智国际大厦店）
2023761,194,43,50,6,55,false,false,0,false,九嘉九炸鸡
1981915,0,0,50,0,0,true,false,0,false,绿萝卜蛋糕坊（蓟门桥店）
1001832,0,0,55,5,20,false,false,0,true,塔莎花苑（鲜花咖啡）
2210119,65,42,58,8,35,false,false,0,false,川少爷麻辣烫
1872496,0,0,60,0,100,false,false,0,false,鲜花礼品店
1907120,680,46,50,50,100,false,false,0,false,望京小腰王���串吧
1382715,150,50,30,6,40,true,false,0,true,85度C（中关村南路店）
2000762,0,0,55,3,0,false,false,1,false,夕禾饺子
1550252,14,0,50,38,0,false,false,0,false,嘉鲜味(夜宵)
1275027,193,42,67,19,68,false,false,0,false,老胡海鲜宵夜
1749736,24,50,50,30,100,false,false,0,false,嗨到爽麻辣私房
1290323,364,46,36,4,0,false,false,0,false,急先锋烤肉饭
1793994,119,50,55,5,0,false,false,0,false,韩国炸鸡
647286,0,0,50,19,120,false,false,0,false,壹心壹烘焙
1040267,253,47,67,40,168,false,false,0,false,辣欢天麻辣香锅
1864517,2,0,50,5,58,false,false,0,false,牧羊人烧烤
1849245,171,46,32,4,15,false,false,0,false,扶栏迷粉（宇宙中心店）
995530,0,0,60,0,0,true,false,0,false,勿忘我鲜花（一间花房）
1719075,3,0,50,20,138,false,false,0,false,新开蔬菜果园
643940,353,48,30,6,20,true,false,0,true,皖南水乡（中关村店）
995554,0,0,60,0,0,true,false,0,false,勿忘我鲜花（恒泽花店）
2426276,9,0,50,38,35,false,false,1,false,泰式龙虾烧烤
683822,0,0,30,5,15,false,false,0,false,川久香成都家常菜
2169972,79,46,57,32,0,false,false,1,false,百果园水果超市（鲜切）
1661773,657,47,55,50,100,false,false,0,false,望京小腰·80烤吧
1382356,0,0,51,0,0,false,false,0,false,峨眉山月腊肉炒饭
597638,0,0,55,5,20,true,false,0,true,庆丰包子铺（中关村店）
670382,63,49,38,3,20,true,false,0,false,香送La Chanson（五道口站）
1819756,3,0,40,6,50,false,false,0,false,水月观干果水果有机杂粮超市
2131322,0,0,43,4,0,false,false,0,false,不二螺精品螺蛳粉
2159343,100,47,52,9,50,false,false,0,false,蓟门5号烧烤
367806,136,45,56,13,0,false,false,0,false,疯狂烤翅
964617,1,0,50,20,100,false,false,0,false,千福麻辣小龙虾烧烤
1362511,69,49,51,40,103,false,false,0,false,小猴贝壳
775196,54,47,55,3,15,false,false,0,false,味香麻辣烫
2260807,360,45,33,4,0,false,false,0,false,云食堂
1044358,52,47,62,9,30,true,false,0,false,井号夜宵（海淀店）
826948,0,0,52,6,20,false,false,0,true,阿拉伯餐厅（清真地中海菜）
2186093,67,35,53,15,80,false,false,0,false,老张●回头烧烤
138197,0,0,55,4,20,false,false,0,true,贡茶（海龙大厦店）
868496,1191,47,56,8,60,false,false,0,false,江依林烤串吧（五道口店）
2023287,0,0,45,4,0,false,false,0,false,就是肉多
960969,721,45,50,50,238,false,false,0,false,海鲜烧烤
1588417,0,0,30,5,35,false,false,0,true,才门
1960522,0,0,55,6,20,false,false,0,true,全时汇超市
1538016,63,47,50,35,128,false,false,0,false,北京果酷有约水果超市（丰台店）
723218,0,0,55,6,30,true,false,0,true,DQ(黄庄)
2282918,166,47,50,23.9,0,false,false,0,false,小张烧烤店
1366568,125,43,75,35,0,true,false,0,false,簋街麻小.龙虾外卖
2116012,308,45,50,28,88,false,false,0,false,望京小腰-天天串吧
922214,2,0,30,3,20,false,false,0,false,铁板烧饭
2399505,0,0,55,5,20,false,false,1,true,巫山烤鱼眉州菜
493657,3,0,30,3,20,false,false,0,false,赛博咖啡
827318,1091,42,40,9,30,false,false,0,false,哈啾汉堡炸鸡饭
2261189,349,45,59,20,99,false,false,0,false,味侠麻辣小龙虾
1802081,164,41,33,5,0,false,false,0,false,湘味小厨
